"gameId","playId","snapFrame","catchFrame","kickDir","returnYds","specialTeamsResult"
2018093009,4562,11,78,"C",14,"Return"
2018093009,5285,11,74,"C",12,"Return"
2018093010,2863,1,65,"C",0,"Fair Catch"
2018093011,2806,11,79,"R",0,"Fair Catch"
2018093012,708,11,83,"C",0,"Fair Catch"
2018093012,2336,11,76,"L",4,"Return"
2018093012,3122,11,74,"C",0,"Fair Catch"
2018100100,568,11,83,"C",37,"Return"
2018100100,3000,11,73,"R",0,"Fair Catch"
2018092000,116,11,78,"C",0,"Fair Catch"
2018092000,542,11,73,"C",0,"Fair Catch"
2018092000,1061,11,73,"R",12,"Return"
2018092300,477,11,73,"C",6,"Return"
2018092300,2075,11,74,"C",0,"Fair Catch"
2018092300,2602,10,78,"R",6,"Return"
2018092300,4324,11,81,"C",0,"Fair Catch"
2018092301,1121,11,81,"R",0,"Fair Catch"
2018092301,1577,11,75,"L",4,"Return"
2018092301,1907,11,71,"L",1,"Return"
2018092302,123,11,82,"R",0,"Fair Catch"
2018092302,2237,11,74,"R",0,"Fair Catch"
2018092303,1215,11,81,"C",6,"Return"
2018092303,1565,11,76,"L",0,"Fair Catch"
2018092304,1562,11,69,"C",6,"Return"
2018092304,2500,11,76,"C",9,"Return"
2018092304,3542,11,76,"C",1,"Return"
2018092305,2775,11,82,"R",0,"Fair Catch"
2018092306,1882,11,74,"R",0,"Fair Catch"
2018092306,2084,11,79,"C",11,"Return"
2018092306,2776,11,76,"L",0,"Fair Catch"
2018092308,1329,11,81,"C",0,"Fair Catch"
2018092308,2129,11,80,"L",0,"Fair Catch"
2018092309,394,11,75,"R",5,"Return"
2018092309,2700,11,75,"R",11,"Return"
2018092309,3278,11,81,"C",9,"Return"
2018092309,3402,11,81,"C",10,"Return"
2018092309,3692,11,77,"R",3,"Return"
2018092310,3559,11,79,"R",11,"Return"
2018092311,561,11,84,"L",0,"Fair Catch"
2018092311,1239,11,77,"C",21,"Return"
2018092311,3922,11,77,"C",7,"Return"
2018092312,156,11,82,"C",0,"Fair Catch"
2018092312,4215,11,64,"C",12,"Return"
2018092400,223,11,76,"C",0,"Fair Catch"
2018092400,3619,11,69,"C",0,"Return"
2018091300,1023,11,77,"C",8,"Return"
2018091300,2465,11,74,"R",0,"Fair Catch"
2018091300,3854,11,72,"R",0,"Fair Catch"
2018091600,773,11,72,"C",5,"Return"
2018091600,2551,11,77,"R",0,"Fair Catch"
2018091601,121,11,81,"L",0,"Fair Catch"
2018091602,1330,11,80,"R",0,"Fair Catch"
2018091603,971,11,79,"L",0,"Return"
2018091603,1907,11,80,"L",0,"Return"
2018091603,2107,11,82,"",0,"Fair Catch"
2018091603,2658,11,76,"L",0,"Fair Catch"
2018091604,909,11,77,"C",0,"Fair Catch"
2018091604,1017,11,72,"L",0,"Fair Catch"
2018091604,1206,2,63,"R",0,"Fair Catch"
2018091604,2528,11,76,"R",0,"Fair Catch"
2018091604,2659,11,72,"R",10,"Return"
2018091605,145,11,80,"L",NA,"Return"
2018091606,2807,11,77,"L",0,"Fair Catch"
2018091607,1227,11,78,"R",11,"Return"
2018091607,1334,11,76,"L",0,"Fair Catch"
2018091608,454,11,73,"R",0,"Fair Catch"
2018091608,1534,11,75,"R",0,"Fair Catch"
2018091608,2073,11,81,"L",0,"Fair Catch"
2018091609,2032,11,75,"C",13,"Return"
2018091609,2928,11,75,"C",0,"Fair Catch"
2018091610,249,11,82,"L",0,"Fair Catch"
2018091610,1306,11,75,"C",0,"Return"
2018091610,1855,11,76,"C",0,"Fair Catch"
2018091610,2919,11,80,"C",0,"Fair Catch"
2018091610,3362,11,68,"C",14,"Return"
2018091611,378,11,73,"C",0,"Fair Catch"
2018091611,1355,11,80,"C",0,"Fair Catch"
2018091612,568,11,78,"L",5,"Return"
2018091612,2450,11,77,"C",0,"Fair Catch"
2018091612,3460,11,80,"C",16,"Return"
2018091613,300,11,79,"C",0,"Fair Catch"
2018091613,1035,11,73,"L",5,"Return"
2018091613,1339,11,78,"L",0,"Fair Catch"
2018091613,1575,11,78,"C",6,"Return"
2018091613,1811,11,78,"C",0,"Fair Catch"
2018091700,227,11,74,"C",0,"Fair Catch"
2018091700,949,11,78,"C",0,"Fair Catch"
2018091700,2606,11,76,"L",0,"Fair Catch"
2018091700,3513,11,77,"L",0,"Fair Catch"
2018090600,973,11,83,"L",0,"Fair Catch"
2018090600,2406,11,79,"C",0,"Fair Catch"
2018090600,3868,11,79,"C",12,"Return"
2018090900,1136,11,71,"C",51,"Return"
2018090900,3655,11,82,"L",9,"Return"
2018090901,3215,11,72,"L",0,"Fair Catch"
2018090903,1993,11,69,"C",26,"Return"
2018090903,2094,11,78,"L",0,"Fair Catch"
2018090903,2176,11,87,"C",18,"Return"
2018090903,3163,11,76,"R",2,"Return"
2018090905,497,11,73,"C",0,"Fair Catch"
2018090905,2393,11,81,"L",0,"Fair Catch"
2018090905,3669,11,73,"C",0,"Fair Catch"
2018090906,2681,11,73,"R",1,"Return"
2018090906,2947,11,80,"L",16,"Return"
2018090907,3497,11,75,"C",-1,"Return"
2018090907,3618,11,76,"C",10,"Return"
2018090907,3801,11,79,"R",5,"Return"
2018090909,309,11,77,"C",0,"Fair Catch"
2018090909,1990,11,75,"L",0,"Fair Catch"
2018090910,172,11,78,"L",0,"Fair Catch"
2018090910,966,11,75,"C",0,"Fair Catch"
2018090910,2467,11,77,"C",0,"Fair Catch"
2018090912,1055,11,80,"C",17,"Return"
2018090912,2892,11,75,"C",0,"Fair Catch"
2018091000,1545,11,77,"C",16,"Return"
2018091000,2626,11,74,"R",78,"Return"
2018091001,384,11,75,"C",10,"Return"
2018091001,499,11,79,"L",12,"Return"
2018091001,2597,11,82,"C",0,"Fair Catch"
2018091001,2840,11,89,"C",0,"Return"
2018091001,3121,11,80,"L",0,"Fair Catch"
2019122900,2481,11,74,"C",13,"Return"
2019122901,446,11,77,"R",0,"Fair Catch"
2019122901,579,11,85,"L",4,"Return"
2019122901,725,11,71,"R",9,"Return"
2019122901,988,11,78,"C",0,"Fair Catch"
2019122901,1609,11,79,"R",0,"Fair Catch"
2019122901,2548,11,71,"R",0,"Fair Catch"
2019122902,513,11,78,"R",0,"Fair Catch"
2019122902,1066,11,79,"C",0,"Fair Catch"
2019122902,2660,11,71,"L",-1,"Return"
2019122902,3795,11,73,"L",5,"Return"
2019122903,1612,11,78,"C",9,"Return"
2019122904,158,11,79,"L",0,"Fair Catch"
2019122904,3817,11,93,"C",0,"Return"
2019122905,954,11,83,"C",0,"Fair Catch"
2019122905,4150,11,71,"C",16,"Return"
2019122905,4450,11,80,"C",0,"Fair Catch"
2019122906,655,11,82,"C",0,"Fair Catch"
2019122906,1207,11,81,"R",10,"Return"
2019122906,1368,11,77,"L",0,"Fair Catch"
2019122906,1804,11,73,"L",0,"Fair Catch"
2019122906,2921,11,75,"C",-1,"Return"
2019122906,3037,11,78,"R",12,"Return"
2019122907,1258,11,80,"C",0,"Fair Catch"
2019122907,2789,11,81,"R",18,"Return"
2019122907,2919,11,81,"L",0,"Fair Catch"
2019122907,3139,11,88,"R",2,"Return"
2019122909,2658,11,82,"C",8,"Return"
2019122910,1023,11,73,"C",7,"Return"
2019122910,1807,11,74,"L",0,"Fair Catch"
2019122910,2688,11,68,"C",0,"Fair Catch"
2019122911,497,11,77,"L",0,"Fair Catch"
2019122911,1070,11,80,"C",0,"Fair Catch"
2019122911,1357,11,81,"C",-3,"Return"
2019122911,1451,11,72,"C",0,"Fair Catch"
2019122911,4335,11,77,"C",0,"Return"
2019122912,2711,11,75,"R",0,"Fair Catch"
2019122913,123,11,79,"L",5,"Return"
2019122913,604,11,79,"L",0,"Fair Catch"
2019122913,2113,11,70,"L",0,"Fair Catch"
2019122913,2339,11,78,"R",0,"Fair Catch"
2019122913,2804,11,74,"L",4,"Return"
2019122913,3837,11,76,"L",0,"Fair Catch"
2019122914,764,11,79,"R",0,"Fair Catch"
2019122914,848,11,74,"C",14,"Return"
2019122914,1296,11,79,"L",4,"Return"
2019122914,1471,11,76,"L",0,"Fair Catch"
2019122914,2742,11,80,"L",0,"Fair Catch"
2019122915,158,11,76,"C",6,"Return"
2019122100,1686,11,74,"C",10,"Return"
2019122100,1791,11,82,"C",0,"Fair Catch"
2019122100,4380,11,73,"C",0,"Fair Catch"
2019122101,2299,11,79,"R",7,"Return"
2019122101,2905,11,92,"C",0,"Return"
2019122101,3291,11,90,"C",0,"Fair Catch"
2019122102,2093,11,85,"C",0,"Fair Catch"
2019122102,2656,11,81,"L",0,"Fair Catch"
2019122102,3318,11,84,"C",1,"Return"
2019122200,1535,11,77,"C",0,"Fair Catch"
2019122200,3444,11,73,"L",3,"Return"
2019122201,213,11,80,"L",8,"Return"
2019122201,447,11,79,"L",0,"Fair Catch"
2019122201,708,11,81,"L",13,"Return"
2019122201,797,11,78,"C",0,"Return"
2019122201,978,11,76,"C",12,"Return"
2019122201,1249,11,82,"R",0,"Fair Catch"
2019122201,1330,11,92,"C",11,"Return"
2019122201,3152,11,76,"C",8,"Return"
2019122201,3302,11,77,"R",0,"Fair Catch"
2019122205,929,11,85,"R",12,"Return"
2019122205,2581,11,88,"C",8,"Return"
2019122206,233,11,74,"C",0,"Fair Catch"
2019122206,575,11,76,"L",0,"Fair Catch"
2019122207,1058,11,77,"C",8,"Return"
2019122207,2701,11,79,"L",8,"Return"
2019122207,3442,11,73,"C",71,"Return"
2019122208,1493,11,77,"C",10,"Return"
2019122208,1601,11,82,"C",0,"Fair Catch"
2019122208,2027,11,74,"R",0,"Fair Catch"
2019122208,5109,11,72,"C",5,"Return"
2019122209,775,11,78,"C",20,"Return"
2019122209,2345,11,83,"C",0,"Fair Catch"
2019122209,2688,11,81,"L",0,"Fair Catch"
2019122209,2950,11,82,"C",0,"Fair Catch"
2019122209,3146,11,76,"L",12,"Return"
2019122209,3349,11,82,"C",0,"Fair Catch"
2019122209,3686,11,77,"C",0,"Fair Catch"
2019122210,1455,11,78,"R",0,"Fair Catch"
2019122210,1756,11,78,"R",0,"Fair Catch"
2019122211,1513,11,74,"C",0,"Fair Catch"
2019122211,1643,11,79,"C",0,"Fair Catch"
2019122211,1752,11,76,"L",-1,"Return"
2019122212,461,11,77,"C",0,"Fair Catch"
2019122212,753,11,73,"C",1,"Return"
2019122212,1370,11,74,"C",0,"Fair Catch"
2019122212,3171,11,78,"R",0,"Fair Catch"
2019122212,3696,11,75,"L",0,"Fair Catch"
2019122213,146,11,82,"L",0,"Fair Catch"
2019122213,1422,11,81,"C",0,"Fair Catch"
2019122213,1898,11,73,"C",7,"Return"
2019122213,2812,11,73,"C",2,"Return"
2019122213,3051,11,80,"C",0,"Fair Catch"
2019122213,3665,11,76,"L",18,"Return"
2019122214,281,11,77,"C",1,"Return"
2019122300,434,11,74,"C",0,"Fair Catch"
2019122300,605,11,79,"C",0,"Fair Catch"
2019122300,1847,11,80,"C",0,"Fair Catch"
2019122300,1947,11,70,"C",0,"Fair Catch"
2019122300,2528,11,80,"C",0,"Fair Catch"
2019122300,3061,11,72,"R",0,"Fair Catch"
2019122300,3245,11,80,"C",0,"Fair Catch"
2019122300,3670,11,81,"C",0,"Fair Catch"
2019122300,3779,11,83,"R",23,"Return"
2019121200,132,11,73,"L",0,"Fair Catch"
2019121200,1845,11,78,"C",21,"Return"
2019121200,2095,11,75,"L",8,"Return"
2019121200,2186,11,73,"C",0,"Fair Catch"
2019121200,3719,11,70,"C",19,"Return"
2019121500,1269,11,79,"R",0,"Fair Catch"
2019121500,1651,11,83,"R",0,"Fair Catch"
2019121500,2438,11,73,"L",0,"Fair Catch"
2019121500,3155,11,77,"C",0,"Fair Catch"
2019121501,2634,11,77,"C",0,"Fair Catch"
2019121501,2732,11,74,"C",0,"Fair Catch"
2019121501,3702,11,75,"C",1,"Return"
2019121502,3167,11,76,"L",0,"Fair Catch"
2019121503,2523,11,76,"L",0,"Fair Catch"
2019121503,3068,11,78,"L",0,"Fair Catch"
2019121504,213,11,87,"C",-2,"Return"
2019121506,590,11,81,"L",0,"Fair Catch"
2019121506,1354,11,66,"C",13,"Return"
2019121506,3272,11,81,"C",0,"Fair Catch"
2019121506,3354,11,84,"C",0,"Fair Catch"
2019121507,644,11,75,"C",0,"Fair Catch"
2019121508,1847,11,76,"L",0,"Fair Catch"
2019121508,2288,11,78,"C",-3,"Return"
2019121509,787,11,76,"R",0,"Fair Catch"
2019121509,2513,11,82,"C",9,"Return"
2019121510,945,11,80,"L",0,"Fair Catch"
2019121510,1026,11,80,"C",0,"Fair Catch"
2019121510,1309,11,75,"R",2,"Return"
2019121510,2854,11,78,"C",8,"Return"
2019121511,394,11,75,"L",0,"Return"
2019121512,280,11,72,"C",2,"Return"
2019121512,430,11,76,"R",0,"Fair Catch"
2019121512,2254,10,79,"L",5,"Return"
2019121512,2428,11,78,"C",0,"Fair Catch"
2019121600,3148,11,77,"C",0,"Fair Catch"
2019121600,3384,11,72,"C",0,"Fair Catch"
2019120500,2740,11,77,"C",0,"Fair Catch"
2019120500,3602,11,73,"L",0,"Fair Catch"
2019120500,3936,11,74,"L",0,"Fair Catch"
2019120800,1125,11,77,"R",0,"Fair Catch"
2019120800,1297,11,79,"C",8,"Return"
2019120800,1710,11,71,"R",7,"Return"
2019120801,298,11,76,"C",0,"Fair Catch"
2019120801,709,11,86,"L",1,"Return"
2019120801,2711,11,79,"C",0,"Fair Catch"
2019120801,3157,11,82,"R",0,"Fair Catch"
2019120801,4006,11,64,"C",7,"Return"
2019120802,1955,11,90,"C",6,"Return"
2019120803,631,11,75,"L",18,"Return"
2019120803,993,11,73,"C",0,"Fair Catch"
2019120803,1103,11,73,"L",0,"Fair Catch"
2019120803,2360,11,77,"C",11,"Return"
2019120803,3079,11,74,"C",0,"Fair Catch"
2019120804,276,11,75,"C",0,"Fair Catch"
2019120804,928,11,75,"C",2,"Return"
2019120805,261,11,82,"L",0,"Fair Catch"
2019120805,367,11,82,"C",5,"Return"
2019120805,935,11,83,"C",0,"Fair Catch"
2019120805,1257,11,87,"C",0,"Fair Catch"
2019120805,1341,11,82,"R",10,"Return"
2019120805,2891,3,75,"R",11,"Return"
2019120805,3049,11,83,"C",0,"Fair Catch"
2019120805,3556,11,78,"C",0,"Fair Catch"
2019120805,3734,11,75,"R",8,"Return"
2019120806,1738,11,78,"C",3,"Return"
2019120806,2557,11,79,"L",0,"Fair Catch"
2019120807,2948,11,72,"C",12,"Return"
2019120808,2507,11,80,"L",0,"Fair Catch"
2019120809,1025,11,72,"C",1,"Return"
2019120809,3326,11,83,"R",0,"Fair Catch"
2019120810,653,11,76,"R",85,"Return"
2019120810,830,11,85,"C",0,"Fair Catch"
2019120810,1286,11,71,"C",0,"Fair Catch"
2019120810,2021,11,82,"C",29,"Return"
2019120811,417,11,73,"R",9,"Return"
2019120811,4145,11,77,"L",0,"Fair Catch"
2019120812,927,11,80,"L",0,"Fair Catch"
2019120812,2387,11,78,"L",12,"Return"
2019120812,2477,11,81,"C",0,"Fair Catch"
2019120812,2753,11,81,"C",0,"Fair Catch"
2019120812,3368,11,76,"L",0,"Fair Catch"
2019120813,640,11,78,"C",0,"Fair Catch"
2019120813,1348,11,78,"R",0,"Fair Catch"
2019120813,2517,11,82,"C",0,"Fair Catch"
2019120813,2799,11,74,"R",0,"Fair Catch"
2019120813,2883,11,72,"L",3,"Return"
2019120900,2384,11,83,"R",7,"Return"
2019120900,3091,11,75,"C",0,"Fair Catch"
2019120900,4012,11,81,"C",0,"Fair Catch"
2019112800,869,11,68,"R",0,"Return"
2019112802,2305,11,80,"L",2,"Return"
2019112802,2974,11,93,"R",-2,"Return"
2019120100,2926,11,78,"C",18,"Return"
2019120101,340,11,76,"C",8,"Return"
2019120101,1383,9,69,"C",11,"Return"
2019120101,2730,11,77,"C",16,"Return"
2019120102,1371,11,74,"C",0,"Fair Catch"
2019120102,3177,11,80,"C",0,"Fair Catch"
2019120102,3818,11,76,"C",0,"Fair Catch"
2019120103,1099,11,84,"C",0,"Fair Catch"
2019120103,1460,11,76,"C",23,"Return"
2019120103,3251,11,79,"L",0,"Fair Catch"
2019120104,1662,11,79,"C",0,"Fair Catch"
2019120105,1120,11,76,"C",0,"Fair Catch"
2019120105,1961,11,74,"C",3,"Return"
2019120106,607,11,73,"C",0,"Fair Catch"
2019120106,790,11,73,"C",0,"Return"
2019120106,3188,11,73,"C",0,"Return"
2019120106,3586,11,72,"L",0,"Fair Catch"
2019120107,144,11,84,"C",3,"Return"
2019120108,399,11,69,"R",6,"Return"
2019120108,1520,11,78,"R",5,"Return"
2019120108,1626,11,80,"C",0,"Fair Catch"
2019120109,118,11,70,"L",0,"Fair Catch"
2019120109,2511,11,82,"L",0,"Fair Catch"
2019120110,527,11,78,"C",0,"Fair Catch"
2019120110,678,11,82,"C",1,"Return"
2019120110,3167,11,83,"C",5,"Return"
2019120111,133,11,77,"C",0,"Fair Catch"
2019120111,644,11,86,"R",6,"Return"
2019120111,1557,11,73,"L",0,"Fair Catch"
2019120111,1678,11,78,"C",0,"Fair Catch"
2019120111,2254,11,80,"R",0,"Fair Catch"
2019120200,174,11,77,"L",0,"Fair Catch"
2019120200,1007,11,83,"C",0,"Fair Catch"
2019120200,1967,11,75,"C",0,"Fair Catch"
2019112100,184,11,78,"C",0,"Fair Catch"
2019112100,3154,11,75,"L",0,"Fair Catch"
2019112100,3312,11,80,"C",0,"Fair Catch"
2019112400,1116,11,80,"R",0,"Return"
2019112400,2663,11,82,"R",6,"Return"
2019112400,4105,11,73,"C",0,"Fair Catch"
2019112401,2849,11,77,"R",0,"Fair Catch"
2019112401,2939,11,75,"C",17,"Return"
2019112401,3128,11,73,"L",8,"Return"
2019112401,3415,11,78,"R",0,"Fair Catch"
2019112401,3870,11,75,"R",0,"Fair Catch"
2019112402,163,11,79,"C",0,"Fair Catch"
2019112402,486,11,79,"C",0,"Fair Catch"
2019112403,346,11,77,"C",0,"Return"
2019112403,1020,11,74,"C",0,"Fair Catch"
2019112403,2851,11,80,"L",6,"Return"
2019112404,2458,11,81,"R",4,"Return"
2019112404,3700,11,78,"C",0,"Fair Catch"
2019112405,1514,11,84,"C",0,"Return"
2019112406,1784,11,70,"C",26,"Return"
2019112406,2969,11,78,"C",11,"Return"
2019112406,3756,11,76,"C",0,"Fair Catch"
2019112406,3896,11,79,"C",3,"Return"
2019112407,3683,11,61,"C",0,"Return"
2019112408,587,11,80,"C",1,"Return"
2019112408,1024,11,80,"L",21,"Return"
2019112408,1586,11,77,"R",-1,"Return"
2019112408,1746,11,83,"L",0,"Fair Catch"
2019112408,2099,11,78,"R",0,"Fair Catch"
2019112410,938,11,80,"L",0,"Return"
2019112411,1642,11,76,"C",0,"Fair Catch"
2019112411,1762,11,77,"C",0,"Fair Catch"
2019112411,1918,11,69,"R",0,"Fair Catch"
2019112500,119,11,74,"C",20,"Return"
2019112500,2424,11,78,"L",0,"Fair Catch"
2019112500,3727,11,77,"C",8,"Return"
2019111400,974,11,81,"L",5,"Return"
2019111400,1064,11,82,"R",10,"Return"
2019111400,2710,11,74,"R",0,"Fair Catch"
2019111400,4442,11,74,"C",0,"Fair Catch"
2019111700,1015,11,74,"L",0,"Fair Catch"
2019111701,3056,11,73,"C",0,"Fair Catch"
2019111702,499,11,79,"R",2,"Return"
2019111702,2080,11,82,"R",0,"Fair Catch"
2019111702,4112,11,77,"R",0,"Fair Catch"
2019111703,963,11,83,"L",8,"Return"
2019111703,1315,11,84,"C",1,"Return"
2019111703,1515,11,81,"R",0,"Fair Catch"
2019111703,1735,11,85,"C",0,"Fair Catch"
2019111703,3457,11,83,"C",0,"Fair Catch"
2019111704,1594,11,84,"C",0,"Fair Catch"
2019111704,2878,11,80,"C",5,"Return"
2019111704,2967,11,80,"C",0,"Fair Catch"
2019111705,308,11,83,"R",0,"Fair Catch"
2019111705,491,11,77,"C",0,"Fair Catch"
2019111705,877,11,80,"R",0,"Fair Catch"
2019111706,1782,11,75,"R",7,"Return"
2019111706,3593,11,76,"L",0,"Fair Catch"
2019111707,502,11,74,"C",16,"Return"
2019111707,1252,11,78,"C",15,"Return"
2019111707,2962,11,75,"C",0,"Fair Catch"
2019111707,4199,11,76,"L",0,"Return"
2019111708,4210,11,77,"R",6,"Return"
2019111709,945,11,81,"C",0,"Fair Catch"
2019111709,2762,11,77,"C",0,"Fair Catch"
2019111709,2923,11,82,"C",0,"Fair Catch"
2019111709,3020,11,82,"C",0,"Return"
2019111710,301,11,74,"L",0,"Fair Catch"
2019111710,422,11,76,"R",-1,"Return"
2019111710,2681,11,78,"C",0,"Fair Catch"
2019111710,2767,11,83,"C",0,"Fair Catch"
2019111710,3142,11,78,"C",10,"Return"
2019111711,1240,11,77,"C",0,"Fair Catch"
2019111711,2587,11,76,"C",0,"Return"
2019111711,3382,11,74,"C",0,"Fair Catch"
2019111800,3359,11,74,"C",7,"Return"
2019111800,3611,11,79,"L",0,"Fair Catch"
2019111800,4086,11,80,"C",0,"Fair Catch"
2019110700,711,11,75,"L",10,"Return"
2019110700,1450,11,88,"C",11,"Return"
2019110700,2701,11,68,"C",1,"Return"
2019110700,2859,11,77,"C",0,"Fair Catch"
2019111000,805,11,76,"R",0,"Fair Catch"
2019111000,1480,11,76,"C",1,"Return"
2019111000,3562,11,75,"L",0,"Fair Catch"
2019111000,4445,11,76,"C",0,"Fair Catch"
2019111002,1043,11,81,"C",12,"Return"
2019111002,2541,11,82,"R",0,"Fair Catch"
2019111002,3354,11,72,"L",0,"Fair Catch"
2019111003,191,11,72,"R",0,"Fair Catch"
2019111003,302,11,74,"C",0,"Fair Catch"
2019111003,3338,11,73,"L",0,"Fair Catch"
2019111004,1475,11,76,"R",0,"Fair Catch"
2019111005,510,11,79,"C",17,"Return"
2019111005,3007,11,78,"R",0,"Return"
2019111005,3670,11,82,"C",0,"Fair Catch"
2019111005,3789,11,74,"R",0,"Fair Catch"
2019111005,3942,7,76,"C",12,"Return"
2019111005,4074,11,76,"C",8,"Return"
2019111006,1527,11,80,"R",0,"Fair Catch"
2019111006,3118,11,78,"R",0,"Fair Catch"
2019111007,877,11,75,"L",0,"Fair Catch"
2019111007,2003,11,78,"L",0,"Fair Catch"
2019111008,1868,11,77,"C",6,"Return"
2019111008,2721,11,75,"C",21,"Return"
2019111009,239,11,79,"R",-2,"Return"
2019111009,773,11,77,"L",0,"Fair Catch"
2019111009,1565,11,75,"L",5,"Return"
2019111009,1897,11,79,"L",0,"Fair Catch"
2019111009,2353,11,80,"C",0,"Fair Catch"
2019111009,2451,11,74,"C",18,"Return"
2019111009,3979,11,77,"C",-1,"Return"
2019111010,1562,11,79,"C",0,"Return"
2019111100,904,11,82,"C",2,"Return"
2019103100,643,11,74,"C",-1,"Return"
2019103100,3090,11,72,"C",10,"Return"
2019103100,3252,11,73,"C",0,"Fair Catch"
2019110300,3384,11,80,"C",1,"Return"
2019110301,2188,11,79,"C",0,"Fair Catch"
2019110301,2933,11,73,"R",0,"Fair Catch"
2019110301,3124,11,82,"C",0,"Fair Catch"
2019110302,194,11,79,"C",11,"Return"
2019110302,1302,11,80,"C",0,"Fair Catch"
2019110302,3000,11,74,"C",0,"Fair Catch"
2019110302,4178,11,70,"R",0,"Fair Catch"
2019110303,222,11,76,"L",9,"Return"
2019110303,313,11,76,"R",2,"Return"
2019110303,1014,11,77,"C",7,"Return"
2019110303,1122,11,78,"L",0,"Fair Catch"
2019110303,2661,11,82,"L",3,"Return"
2019110304,477,11,85,"C",0,"Fair Catch"
2019110304,1739,11,66,"C",9,"Return"
2019110304,3576,11,79,"L",0,"Fair Catch"
2019110304,3959,11,70,"C",0,"Fair Catch"
2019110305,569,11,77,"C",0,"Fair Catch"
2019110305,1152,11,80,"L",0,"Fair Catch"
2019110305,1902,11,91,"C",1,"Return"
2019110305,2067,11,79,"C",0,"Fair Catch"
2019110306,3787,11,81,"L",0,"Fair Catch"
2019110307,3419,11,73,"L",16,"Return"
2019110307,3508,11,76,"L",0,"Fair Catch"
2019110308,2526,11,84,"C",0,"Fair Catch"
2019110309,709,11,87,"L",0,"Fair Catch"
2019110309,3417,11,82,"L",6,"Return"
2019110310,1097,11,77,"C",0,"Return"
2019110310,1400,11,77,"L",0,"Fair Catch"
2019110400,4030,11,74,"R",0,"Fair Catch"
2019102400,2928,11,81,"L",0,"Fair Catch"
2019102700,2480,11,80,"R",6,"Return"
2019102700,2876,11,81,"C",-1,"Return"
2019102701,3110,11,77,"C",6,"Return"
2019102702,125,11,73,"L",3,"Return"
2019102702,257,11,72,"C",0,"Return"
2019102702,1288,11,73,"L",0,"Fair Catch"
2019102702,3848,11,78,"L",0,"Fair Catch"
2019102702,3998,11,78,"L",17,"Return"
2019102703,161,11,80,"R",0,"Fair Catch"
2019102703,3224,11,76,"C",4,"Return"
2019102703,4068,5,78,"C",2,"Return"
2019102704,478,11,75,"C",14,"Return"
2019102704,589,11,85,"R",0,"Return"
2019102704,1142,11,77,"C",0,"Return"
2019102704,1286,11,73,"C",0,"Fair Catch"
2019102704,1674,11,80,"L",3,"Return"
2019102704,2314,11,81,"C",13,"Return"
2019102705,1166,11,75,"R",1,"Return"
2019102705,2501,11,80,"L",0,"Fair Catch"
2019102706,3209,11,77,"L",0,"Fair Catch"
2019102707,1063,11,70,"C",0,"Fair Catch"
2019102707,1781,11,78,"C",0,"Fair Catch"
2019102708,962,11,76,"L",0,"Fair Catch"
2019102708,2907,11,77,"C",0,"Fair Catch"
2019102708,3405,11,78,"R",0,"Fair Catch"
2019102709,1283,11,76,"C",14,"Return"
2019102709,1707,11,81,"C",10,"Return"
2019102709,2911,11,82,"L",7,"Return"
2019102709,3624,11,77,"R",2,"Return"
2019102710,326,11,77,"R",0,"Fair Catch"
2019102710,465,11,84,"L",2,"Return"
2019102710,1773,11,76,"R",8,"Return"
2019102710,3324,11,78,"C",6,"Return"
2019102710,3459,11,78,"L",0,"Fair Catch"
2019102710,3923,11,80,"L",14,"Return"
2019102711,252,11,78,"C",0,"Fair Catch"
2019102711,2976,11,80,"L",0,"Fair Catch"
2019102712,504,11,75,"C",0,"Fair Catch"
2019102800,138,11,80,"L",2,"Return"
2019102800,4109,11,73,"L",19,"Return"
2019101700,1759,11,78,"L",0,"Fair Catch"
2019101700,3074,11,79,"C",0,"Fair Catch"
2019101700,3429,11,74,"R",1,"Return"
2019102000,960,11,83,"L",3,"Return"
2019102000,4061,11,93,"C",-6,"Return"
2019102002,371,11,78,"L",0,"Return"
2019102002,732,11,81,"L",0,"Fair Catch"
2019102002,1017,11,79,"R",0,"Fair Catch"
2019102002,1100,11,73,"C",15,"Return"
2019102002,3106,11,77,"C",0,"Fair Catch"
2019102003,3067,11,79,"C",9,"Return"
2019102003,3161,11,102,"R",0,"Return"
2019102004,605,11,80,"C",0,"Fair Catch"
2019102004,765,11,82,"R",0,"Fair Catch"
2019102004,3348,11,77,"C",15,"Return"
2019102004,3651,11,77,"C",0,"Fair Catch"
2019102004,3733,11,78,"L",32,"Return"
2019102005,3496,11,77,"L",0,"Fair Catch"
2019102005,4352,11,78,"L",0,"Fair Catch"
2019102006,710,11,73,"C",3,"Return"
2019102006,2420,11,70,"C",17,"Return"
2019102007,521,11,77,"C",0,"Return"
2019102008,2094,11,78,"R",0,"Fair Catch"
2019102009,294,11,74,"L",0,"Fair Catch"
2019102009,484,11,79,"L",9,"Return"
2019102009,1118,11,72,"R",10,"Return"
2019102010,364,11,77,"C",2,"Return"
2019102010,535,11,83,"L",6,"Return"
2019102010,1554,11,81,"C",6,"Return"
2019102010,2388,11,76,"C",6,"Return"
2019102011,1108,11,80,"L",0,"Fair Catch"
2019102100,2108,11,70,"L",7,"Return"
2019102100,3011,11,84,"C",7,"Return"
2019102100,3149,11,73,"C",2,"Return"
