"gameId","playId","gunnerTeam","gunnerId","gunnerName","viseTeam","viseId","viseName","timeToBeatVise","firstManDown","disFromLOS","disFromReturner","speedDev","topSpeed","tackle","missedTackle","squeezeDis","returnYds","specialTeamsResult","release","correctRelease"
2018091603,971,"CLE",43637,"Briean Boddy-Calhoun","NO",42421,"P.J. Williams",6.2,1,45.15,1.55425223178222,2.90032938277004,10.13,1,0,-2.50666666666667,0,"Return",0,1
2018091603,971,"CLE",42719,"Denzel Rice","NO",35471,"Patrick Robinson",7.5,0,37.6,9.78662352397394,2.59306591421518,9.54,0,0,-2.50666666666667,0,"Return",1,1
2018091603,1907,"NO",46378,"J.T. Gray","CLE",43637,"Briean Boddy-Calhoun",4.9,1,52.54,4.50014444212627,2.69345914650901,10.27,0,0,-3.51588235294118,0,"Return",0,0
2018091603,1907,"NO",45648,"Justin Hardee","CLE",41483,"Terrance Mitchell",6.1,0,46.28,14.122528102291,2.73716023445255,10.03,0,0,-3.51588235294118,0,"Return",0,1
2018091603,2107,"NO",46378,"J.T. Gray","CLE",43637,"Briean Boddy-Calhoun",6.1,1,43.85,8.13056578597086,2.39843519262861,9.94,0,0,NA,0,"Fair Catch",1,1
2018091603,2107,"NO",45648,"Justin Hardee","CLE",41483,"Terrance Mitchell",8.7,0,48.91,5.06211418282915,3.28576903768571,10.26,0,0,NA,0,"Fair Catch",0,0
2018091603,2658,"NO",46160,"Tre'Quan Smith","CLE",43637,"Briean Boddy-Calhoun",7.3,0,39.54,9.73725320611517,3.00059352714617,9.25,0,0,NA,0,"Fair Catch",0,0
2018091603,2658,"NO",45648,"Justin Hardee","CLE",41483,"Terrance Mitchell",4.2,1,37,4.77193880933107,2.78637315543079,10.1,0,0,NA,0,"Fair Catch",1,0
2018091604,909,"MIA",41354,"Walt Aikens","NYJ",46248,"Parry Nickerson",4.5,1,44.28,7.10073939811905,2.79979011618876,9.81,0,0,NA,0,"Fair Catch",0,0
2018091604,909,"MIA",46278,"Cornell Armstrong","NYJ",43530,"Charone Peake",6.3,0,36.13,1.22118794622286,2.68941096585918,9.73,0,0,NA,0,"Fair Catch",0,0
2018091604,1017,"NYJ",42590,"Darryl Roberts","MIA",46278,"Cornell Armstrong",4.2,0,44.51,2.51372233947984,2.7498661329852,10.15,0,0,NA,0,"Fair Catch",0,0
2018091604,1017,"NYJ",43530,"Charone Peake","MIA",45302,"Torry McTyer",3.6,1,36.21,7.34400435729719,2.60493635042027,10.2,0,0,NA,0,"Fair Catch",1,0
2018091604,1206,"MIA",45302,"Torry McTyer","NYJ",38536,"Morris Claiborne",4.2,0,38.12,7.30444385288846,2.74432035955244,9.97,0,0,NA,0,"Fair Catch",1,1
2018091604,1206,"MIA",41354,"Walt Aikens","NYJ",38595,"Trumaine Johnson",3.8,1,44.13,4.19297030755048,2.63707137288711,9.96,0,0,NA,0,"Fair Catch",0,1
2018091604,2528,"MIA",46278,"Cornell Armstrong","NYJ",38536,"Morris Claiborne",8.3,0,37.82,10.745161701901,2.21331379354983,9.18,0,0,NA,0,"Fair Catch",1,0
2018091604,2528,"MIA",41354,"Walt Aikens","NYJ",38595,"Trumaine Johnson",3.1,1,47.49,2.4738633753706,2.39325431169907,9.74,0,0,NA,0,"Fair Catch",0,0
2018091604,2659,"NYJ",42590,"Darryl Roberts","MIA",46278,"Cornell Armstrong",10.7,0,36.88,19.8483248663458,3.04941051598111,10.12,0,0,-4.71,10,"Return",1,1
2018091604,2659,"NYJ",43530,"Charone Peake","MIA",45302,"Torry McTyer",4,1,43.01,11.0523934059551,3.1518828407105,9.93,0,0,-4.71,10,"Return",0,1
2018091605,145,"PIT",44906,"Cameron Sutton","KC",43493,"Jordan Lucas",4.3,0,38.11,4.25856783437813,2.82401517673445,9.18,1,0,-0.0821839080459768,NA,"Return",0,1
2018091605,145,"PIT",34458,"Darrius Heyward-Bey","KC",46265,"Tremon Smith",2.2,1,35.93,37.3604188948679,2.09240755563585,7.56,0,0,-0.0821839080459768,NA,"Return",0,0
2018091606,2807,"TB",41575,"Freddie Martino","PHI",44855,"Sidney Jones",7.4,1,41.89,5.44242592967511,2.19711674268894,8.56,0,0,NA,0,"Fair Catch",1,1
2018091606,2807,"TB",46805,"Shaun Wilson","PHI",46194,"Avonte Maddox",7.6,0,38.64,21.7192311097792,2.65456680474429,9.69,0,0,NA,0,"Fair Catch",0,1
2018091607,1227,"TEN",43446,"LeShaun Sims","HOU",39012,"Johnson Bademosi",9.8,1,39.96,14.9191487692831,2.83909921845933,9.61,0,0,0.174347826086951,11,"Return",0,1
2018091607,1227,"TEN",46221,"Dane Cruikshank","HOU",37164,"Shareece Wright",11.3,0,37.73,12.2603792763519,1.98689258447205,7.92,0,0,0.174347826086951,11,"Return",1,1
2018091607,1334,"HOU",39012,"Johnson Bademosi","TEN",42006,"Malcolm Butler",3.1,1,40.77,6.55908530208291,2.67835278414992,9.42,0,0,NA,0,"Fair Catch",0,1
2018091607,1334,"HOU",46778,"A.J. Moore","TEN",40031,"Logan Ryan",4.8,0,35.63,13.425602407341,2.70559040086437,9.93,0,0,NA,0,"Fair Catch",1,1
2018091608,454,"WAS",46329,"Danny Johnson","IND",45287,"Kenny Moore",6.9,0,27.67,7.69005851733262,2.69078267764804,9.06,0,0,NA,0,"Fair Catch",1,1
2018091608,454,"WAS",44952,"Jehu Chesson","IND",44971,"Nate Hairston",6.7,1,38.14,5.86821949146417,3.01992320258539,9.11,0,0,NA,0,"Fair Catch",0,1
2018091608,1534,"WAS",46329,"Danny Johnson","IND",45287,"Kenny Moore",8.4,0,36.11,23.5859492071021,2.81323150316226,9.05,0,0,NA,0,"Fair Catch",0,1
2018091608,1534,"WAS",44952,"Jehu Chesson","IND",41356,"Pierre Desir",5.7,1,48.4,5.78291449011656,3.21619641424463,10.54,0,0,NA,0,"Fair Catch",0,0
2018091608,2073,"IND",46349,"George Odum","WAS",46329,"Danny Johnson",5.6,1,40.16,2.74308220802804,2.86604753815174,9.34,0,0,NA,0,"Fair Catch",0,1
2018091608,2073,"IND",45102,"Zach Pascal","WAS",44893,"Fabian Moreau",6.4,0,36.82,6.70792069124256,2.40398472025329,9.06,0,0,NA,0,"Fair Catch",0,0
2018091609,2032,"ARI",43381,"Brandon Williams","LA",35953,"Sam Shields",12.2,0,39.14,13.2511018409791,3.46343745987444,10.86,0,0,-13.3769230769231,13,"Return",1,1
2018091609,2032,"ARI",45021,"Rudy Ford","LA",42816,"Troy Hill",4.7,1,34.43,18.0111770853545,2.78442444163131,9.56,1,0,-13.3769230769231,13,"Return",0,0
2018091609,2928,"ARI",43381,"Brandon Williams","LA",42816,"Troy Hill",3,1,39.42,13.2084253414251,3.25877331362821,9.98,0,0,NA,0,"Fair Catch",1,1
2018091609,2928,"ARI",45021,"Rudy Ford","LA",35953,"Sam Shields",7.1,0,42.2,3.14027068896934,3.32424870777652,10.38,0,0,NA,0,"Fair Catch",1,1
2018091610,249,"DET",43680,"Charles Washington","SF",44878,"Ahkello Witherspoon",4.6,1,40.48,3.12621176506008,3.23460919360713,10.04,0,0,NA,0,"Fair Catch",0,1
2018091610,249,"DET",45657,"Dee Virgin","SF",37229,"Richard Sherman",5.7,0,33.63,4.91797722646211,3.30290309243674,9.43,0,0,NA,0,"Fair Catch",1,1
2018091610,1306,"DET",43680,"Charles Washington","SF",46211,"D.J. Reed",4.3,1,36.96,6.48297771089798,2.88424279324481,9.74,0,0,2.09045454545455,0,"Return",1,1
2018091610,1306,"DET",45657,"Dee Virgin","SF",41256,"Jimmie Ward",NA,0,30.16,27.8394145053376,2.39383902726594,8.1,0,0,2.09045454545455,0,"Return",0,0
2018091610,1855,"DET",45657,"Dee Virgin","SF",44878,"Ahkello Witherspoon",6.7,0,35.62,8.12052338214723,2.26172923612203,8.55,0,0,NA,0,"Fair Catch",1,1
2018091610,1855,"DET",43680,"Charles Washington","SF",37229,"Richard Sherman",4.2,1,42.73,7.75109024589444,3.12967183277828,9.98,0,0,NA,0,"Fair Catch",0,0
2018091610,2919,"SF",46164,"Tarvarius Moore","DET",41362,"Nevin Lawson",3.5,1,30.91,1.55724115023974,3.29894738215506,9.75,0,0,NA,0,"Fair Catch",1,1
2018091610,2919,"SF",42718,"Raheem Mostert","DET",42543,"Quandre Diggs",4.7,0,34.45,3.06936475512443,2.76686569166152,9.94,0,0,NA,0,"Fair Catch",0,0
2018091610,3362,"DET",43680,"Charles Washington","SF",46211,"D.J. Reed",4.5,1,39.84,5.13367314892563,2.80846921552351,10.19,0,0,-1.7356862745098,14,"Return",0,0
2018091610,3362,"DET",45657,"Dee Virgin","SF",41256,"Jimmie Ward",6,0,26.86,31.8115985137497,1.39558261917557,7.55,0,0,-1.7356862745098,14,"Return",0,0
2018091611,378,"DEN",46367,"Phillip Lindsay","OAK",33097,"Dominique Rodgers-Cromartie",5.6,0,38.63,9.14095181039699,2.66279348136951,9.59,0,0,NA,0,"Fair Catch",1,1
2018091611,378,"DEN",45267,"Tim Patrick","OAK",32211,"Leon Hall",5.1,1,42.45,7.12899011080811,2.92363606214261,9.69,0,0,NA,0,"Fair Catch",0,0
2018091611,1355,"DEN",46367,"Phillip Lindsay","OAK",33097,"Dominique Rodgers-Cromartie",7,0,40.42,1.8827904822364,2.01896585052597,8.51,0,0,NA,0,"Fair Catch",1,1
2018091611,1355,"DEN",45267,"Tim Patrick","OAK",40353,"Rashaan Melvin",4.5,1,42.05,6.66018768504312,2.57325524720883,9.69,0,0,NA,0,"Fair Catch",0,0
2018091612,568,"NE",33234,"Matthew Slater","JAX",42037,"Tyler Patmon",10.7,0,40.79,15.527137534008,2.84930502670499,9.58,0,0,1.32537037037037,5,"Return",0,0
2018091612,568,"NE",43700,"Jonathan Jones","JAX",46700,"Tre Herndon",8,1,35.52,25.6012206740226,2.64384189732497,9.29,0,0,1.32537037037037,5,"Return",1,0
2018091612,2450,"NE",33234,"Matthew Slater","JAX",42037,"Tyler Patmon",1.9,1,51.53,4.00404795176082,2.28125489163246,10.38,0,0,NA,0,"Fair Catch",1,1
2018091612,2450,"NE",43700,"Jonathan Jones","JAX",46700,"Tre Herndon",3.7,0,26.97,32.2548244453446,2.00111204949772,8.68,0,0,NA,0,"Fair Catch",0,0
2018091612,3460,"NE",33234,"Matthew Slater","JAX",43294,"Jalen Ramsey",11.3,0,52.05,7.47300475043339,3.30418461076693,10.58,0,0,-0.426923076923075,16,"Return",0,0
2018091612,3460,"NE",43700,"Jonathan Jones","JAX",40688,"A.J. Bouye",5.6,1,45.8,14.0854002428046,2.68768783926353,9.88,0,0,-0.426923076923075,16,"Return",0,0
2018091613,300,"NYG",40607,"Russell Shepard","DAL",42370,"Byron Jones",5,0,33.48,1.48060798322851,2.35231825940303,8.7,0,0,NA,0,"Fair Catch",0,0
2018091613,300,"NYG",43986,"Antonio Hamilton","DAL",44872,"Chidobe Awuzie",2.6,1,40.51,5.72042830564286,2.6242185862473,9.59,0,0,NA,0,"Fair Catch",1,1
2018091613,1035,"DAL",43501,"Kavon Frazier","NYG",43986,"Antonio Hamilton",5.3,0,41.99,5.08159423803199,2.71196835347141,9.54,0,0,-1.414,5,"Return",0,1
2018091613,1035,"DAL",43478,"Anthony Brown","NYG",43299,"Eli Apple",3.1,1,35.21,9.37403328349117,2.2036677637301,9.27,0,0,-1.414,5,"Return",1,1
2018091613,1339,"NYG",40607,"Russell Shepard","DAL",42370,"Byron Jones",NA,0,43.27,1.98841645537347,2.90335835332661,9.37,0,0,NA,0,"Fair Catch",0,0
2018091613,1339,"NYG",43986,"Antonio Hamilton","DAL",44872,"Chidobe Awuzie",4.3,1,38.19,6.13613885110173,2.95520341378676,9.64,0,0,NA,0,"Fair Catch",1,0
2018091613,1575,"DAL",42458,"Ibraheim Campbell","NYG",43986,"Antonio Hamilton",6.7,1,40.75,9.15180856443141,2.7522802263304,9.06,0,0,-6.09617647058824,6,"Return",0,0
2018091613,1575,"DAL",43478,"Anthony Brown","NYG",43299,"Eli Apple",10.2,0,31.58,18.2353557683967,2.22842331671743,8.58,0,0,-6.09617647058824,6,"Return",0,0
2018091613,1811,"NYG",40607,"Russell Shepard","DAL",42370,"Byron Jones",7.6,0,37.19,3.28123452377303,2.62071444980037,9.13,0,0,NA,0,"Fair Catch",0,0
2018091613,1811,"NYG",43986,"Antonio Hamilton","DAL",44872,"Chidobe Awuzie",5.1,1,37.94,3.2737134877689,2.60852614897491,9.35,0,0,NA,0,"Fair Catch",1,1
2018091700,227,"SEA",42827,"Justin Coleman","CHI",37092,"Prince Amukamara",6.6,1,41.44,5.13720741259295,2.87971056471096,9.53,0,0,NA,0,"Fair Catch",0,0
2018091700,227,"SEA",39232,"Neiko Thorpe","CHI",41240,"Kyle Fuller",6.7,0,39.74,8.99889437653315,3.19244568076,9.85,0,0,NA,0,"Fair Catch",0,0
2018091700,949,"CHI",39222,"Josh Bellamy","SEA",42592,"Akeem King",6.6,0,38.71,8.33662401695075,2.11438965491658,8.61,0,0,NA,0,"Fair Catch",1,1
2018091700,949,"CHI",35583,"Sherrick McManis","SEA",44902,"Shaquill Griffin",3.9,1,35.18,3.74033420966631,2.59131182858727,9.55,0,0,NA,0,"Fair Catch",1,1
2018091700,2606,"CHI",39222,"Josh Bellamy","SEA",39232,"Neiko Thorpe",6.8,1,39.49,2.72016543614538,2.45959064287863,9.39,0,0,NA,0,"Fair Catch",1,1
2018091700,2606,"CHI",35583,"Sherrick McManis","SEA",42827,"Justin Coleman",8.2,0,35.59,9.00191090824609,2.84469491115113,9.7,0,0,NA,0,"Fair Catch",1,0
2018091700,3513,"CHI",39222,"Josh Bellamy","SEA",39232,"Neiko Thorpe",6.2,1,41.57,1.88830611925081,3.03532002623966,9.62,0,0,NA,0,"Fair Catch",0,1
2018091700,3513,"CHI",35583,"Sherrick McManis","SEA",42827,"Justin Coleman",8.5,0,35.5,12.4020079019488,2.52088682320245,8.61,0,0,NA,0,"Fair Catch",0,0
2018090600,973,"ATL",46263,"Russell Gage","PHI",44911,"Rasul Douglas",5.7,1,49.32,1.93341666487077,3.10014834304077,9.64,0,0,NA,0,"Fair Catch",0,1
2018090600,973,"ATL",38707,"Justin Bethel","PHI",46194,"Avonte Maddox",6.3,0,40.25,8.90942197900627,2.97088051125867,10.39,0,0,NA,0,"Fair Catch",1,1
2018090600,2406,"PHI",44979,"Shelton Gibson","ATL",46263,"Russell Gage",2.8,1,37.83,1.23470644284381,3.15348831196095,9.77,0,0,NA,0,"Fair Catch",1,1
2018090600,2406,"PHI",46194,"Avonte Maddox","ATL",39968,"Desmond Trufant",3.3,0,38.66,1.9672569735548,2.85121675765759,9.85,0,0,NA,0,"Fair Catch",0,0
2018090600,3868,"ATL",44074,"Marvin Hall","PHI",44911,"Rasul Douglas",4.3,1,46.48,5.00548698929484,2.68265683571524,10,0,1,-5.65070175438596,12,"Return",1,1
2018090600,3868,"ATL",38707,"Justin Bethel","PHI",46194,"Avonte Maddox",9.9,0,45.94,5.79773231531087,2.56312838343584,9.63,0,0,-5.65070175438596,12,"Return",0,0
2018090900,1136,"BUF",43737,"Lafayette Pitts","BAL",43498,"Maurice Canady",18.3,0,39.47,11.7739415660177,3.07096938291799,9.62,0,0,-15.8386956521739,51,"Return",0,0
2018090900,1136,"BUF",37200,"Taiwan Jones","BAL",46187,"Anthony Averett",9.7,1,35.83,12.7284130982617,2.75736234539916,9.81,0,0,-15.8386956521739,51,"Return",0,0
2018090900,3655,"BAL",43498,"Maurice Canady","BUF",37200,"Taiwan Jones",8.5,1,33.62,15.4601164290571,1.94061934517811,7.39,1,0,-0.566938775510209,9,"Return",0,1
2018090900,3655,"BAL",46187,"Anthony Averett","BUF",43737,"Lafayette Pitts",11.5,0,37.45,14.0762850212689,2.96885781494367,9.61,0,0,-0.566938775510209,9,"Return",1,1
2018090901,3215,"PIT",44906,"Cameron Sutton","CLE",43637,"Briean Boddy-Calhoun",3.4,1,26.34,2.97136332345946,1.91992365687505,7.24,0,0,NA,0,"Fair Catch",0,0
2018090901,3215,"PIT",34458,"Darrius Heyward-Bey","CLE",41483,"Terrance Mitchell",7.8,0,30.03,17.0464805751803,2.43563736545315,8.61,0,0,NA,0,"Fair Catch",0,1
2018090903,1993,"MIA",41354,"Walt Aikens","TEN",40031,"Logan Ryan",12.3,0,39.86,26.5466005356618,3.18159973215362,9.97,0,0,-4.98882352941176,26,"Return",0,0
2018090903,1993,"MIA",45302,"Torry McTyer","TEN",42006,"Malcolm Butler",6,1,19.41,25.4375254299627,1.97643562482479,6.68,0,0,-4.98882352941176,26,"Return",1,1
2018090903,2094,"TEN",43446,"LeShaun Sims","MIA",42488,"Bobby McCain",4.5,0,40.67,5.37532324609414,3.07583042670948,9.55,0,0,NA,0,"Fair Catch",0,1
2018090903,2094,"TEN",46221,"Dane Cruikshank","MIA",43327,"Xavien Howard",2.7,1,33.16,8.07266994246637,2.99694191516029,9.54,0,0,NA,0,"Fair Catch",1,1
2018090903,2176,"MIA",41354,"Walt Aikens","TEN",40031,"Logan Ryan",8.7,1,44.39,25.3240063970929,2.92517168000181,9.3,1,0,2.26681818181818,18,"Return",0,0
2018090903,2176,"MIA",45302,"Torry McTyer","TEN",43984,"Kenneth Durden",11,0,50.9,18.9917271463129,2.93836525337973,9.12,0,0,2.26681818181818,18,"Return",0,0
2018090905,497,"NE",43700,"Jonathan Jones","HOU",39012,"Johnson Bademosi",NA,0,31.92,11.5470559018306,2.17413656196352,9.38,0,0,NA,0,"Fair Catch",0,0
2018090905,497,"NE",33234,"Matthew Slater","HOU",46233,"Natrell Jamerson",6.4,1,37.12,4.21445132846495,2.49967731660468,9.49,0,0,NA,0,"Fair Catch",0,0
2018090905,2393,"HOU",39012,"Johnson Bademosi","NE",43700,"Jonathan Jones",4.8,1,37.35,8.37000597371352,2.7323661225697,9.01,0,0,NA,0,"Fair Catch",0,0
2018090905,2393,"HOU",42430,"Sammie Coates","NE",35466,"Devin McCourty",5.2,0,34.68,13.3240121585054,2.80142034972532,9.36,0,0,NA,0,"Fair Catch",0,1
2018090905,3669,"HOU",42430,"Sammie Coates","NE",35466,"Devin McCourty",4.4,0,35.47,1.78932948335403,2.79216039149217,9.01,0,0,NA,0,"Fair Catch",0,0
2018090905,3669,"HOU",39012,"Johnson Bademosi","NE",43700,"Jonathan Jones",3.2,1,33.96,4.38142670827666,2.72394647212468,9,0,0,NA,0,"Fair Catch",1,1
2018090906,2681,"NO",45395,"Arthur Maulet","TB",43300,"Vernon Hargreaves",5,1,35.48,7.4689758334058,3.12278419958761,9.59,0,0,0.0217241379310344,1,"Return",1,1
2018090906,2681,"NO",45648,"Justin Hardee","TB",43397,"Ryan Smith",7.7,0,39.41,3.72162598873127,3.13275765211937,9.94,1,0,0.0217241379310344,1,"Return",0,1
2018090906,2947,"NO",45395,"Arthur Maulet","TB",43300,"Vernon Hargreaves",5.3,0,52.44,4.75732067449736,3.3046693516613,10.59,0,0,6.4439534883721,16,"Return",0,1
2018090906,2947,"NO",45648,"Justin Hardee","TB",43397,"Ryan Smith",3.5,1,44.71,15.10008278123,3.37315195626921,10.3,0,0,6.4439534883721,16,"Return",1,1
2018090907,3497,"JAX",46130,"D.J. Chark","NYG",43986,"Antonio Hamilton",3.2,1,39.38,6.87215395636623,2.72785888317898,9.36,1,0,1.66444444444445,-1,"Return",1,1
2018090907,3497,"JAX",46700,"Tre Herndon","NYG",43299,"Eli Apple",8.3,0,30.14,19.8802867182543,2.31275289677442,8.41,0,0,1.66444444444445,-1,"Return",0,0
2018090907,3618,"NYG",40607,"Russell Shepard","JAX",40688,"A.J. Bouye",3,1,45.72,8.6901380886612,3.20144694850665,10.15,0,0,-2.09891304347826,10,"Return",1,1
2018090907,3618,"NYG",43986,"Antonio Hamilton","JAX",43294,"Jalen Ramsey",9.7,0,37.24,17.4881274011828,3.07913133695362,10.07,0,0,-2.09891304347826,10,"Return",1,1
2018090907,3801,"JAX",46130,"D.J. Chark","NYG",43986,"Antonio Hamilton",2.9,1,41.96,10.3896968194457,2.73697555868995,9.7,0,0,6.68128205128205,5,"Return",0,0
2018090907,3801,"JAX",46700,"Tre Herndon","NYG",43299,"Eli Apple",5.3,0,44.61,2.32723011324622,2.54956738720368,10.39,0,1,6.68128205128205,5,"Return",0,1
2018090909,309,"WAS",46329,"Danny Johnson","ARI",43381,"Brandon Williams",6.8,0,37.04,6.59640053362438,2.84416826599318,9.41,0,0,NA,0,"Fair Catch",0,0
2018090909,309,"WAS",46178,"Troy Apke","ARI",41377,"Bene' Benwikere",4.7,1,34.56,5.73864095409357,2.43972169042495,9.06,0,0,NA,0,"Fair Catch",1,1
2018090909,1990,"ARI",41377,"Bene' Benwikere","WAS",46329,"Danny Johnson",5.6,0,38.06,5.98511486940727,2.89539046788831,9.14,0,0,NA,0,"Fair Catch",0,0
2018090909,1990,"ARI",43381,"Brandon Williams","WAS",44893,"Fabian Moreau",3.1,1,34.17,6.94000720460721,2.93832451603605,9.57,0,0,NA,0,"Fair Catch",1,0
2018090910,172,"DAL",43501,"Kavon Frazier","CAR",46124,"Donte Jackson",7.2,0,47.87,5.82042094697625,3.11884312538119,9.72,0,0,NA,0,"Fair Catch",0,1
2018090910,172,"DAL",43478,"Anthony Brown","CAR",43351,"James Bradberry",6,1,38.27,19.5698467035386,3.25729708262235,10.53,0,0,NA,0,"Fair Catch",0,0
2018090910,966,"CAR",46093,"D.J. Moore","DAL",42370,"Byron Jones",3.7,1,36.63,3.35726078820218,2.86632249816059,9.61,0,0,NA,0,"Fair Catch",0,0
2018090910,966,"CAR",44965,"Corn Elder","DAL",44872,"Chidobe Awuzie",5.7,0,24.03,11.0448177893526,1.99983989743795,7.19,0,0,NA,0,"Fair Catch",1,1
2018090910,2467,"DAL",39292,"Deonte Thompson","CAR",46124,"Donte Jackson",7.2,0,30.92,3.74786605950639,2.75710165630379,8.54,0,0,NA,0,"Fair Catch",0,0
2018090910,2467,"DAL",43478,"Anthony Brown","CAR",34667,"Captain Munnerlyn",4.7,1,29.14,8.1497055161521,2.97254996241598,9.17,0,0,NA,0,"Fair Catch",0,0
2018090912,1055,"CHI",39222,"Josh Bellamy","GB",44845,"Kevin King",10.2,1,52.29,11.305573846559,3.12705024752043,10.12,0,0,2.20313725490196,17,"Return",0,0
2018090912,1055,"CHI",35583,"Sherrick McManis","GB",37206,"Davon House",10.9,0,45.2,18.9199286467999,2.93021554616686,9.61,0,0,2.20313725490196,17,"Return",0,0
2018090912,2892,"CHI",39222,"Josh Bellamy","GB",44845,"Kevin King",7.9,0,39.26,3.16588060419214,2.31505770197236,9.45,0,0,NA,0,"Fair Catch",0,0
2018090912,2892,"CHI",35583,"Sherrick McManis","GB",37206,"Davon House",7.3,1,41.73,2.0354115063053,2.48413699996908,9.53,0,0,NA,0,"Fair Catch",0,0
2018091000,1545,"DET",43680,"Charles Washington","NYJ",46248,"Parry Nickerson",7.8,0,42.77,4.49164780453677,2.85815524852915,10.01,0,0,-11.0372,16,"Return",0,0
2018091000,1545,"DET",42849,"Bradley Marquez","NYJ",43530,"Charone Peake",5.7,1,38.98,7.39286818494689,2.49136125714713,9.21,0,0,-11.0372,16,"Return",0,0
2018091000,2626,"DET",43680,"Charles Washington","NYJ",46248,"Parry Nickerson",11.1,0,31.75,31.0267658643308,3.46156148818823,9.66,0,0,1.73829457364341,78,"Return",0,0
2018091000,2626,"DET",42849,"Bradley Marquez","NYJ",43530,"Charone Peake",9.2,1,43.78,6.94447262216506,2.65520228637059,9.88,0,0,1.73829457364341,78,"Return",0,1
2018091001,384,"LA",35953,"Sam Shields","OAK",33097,"Dominique Rodgers-Cromartie",14.7,0,45.86,11.0016907791484,3.33413146053869,10.43,0,0,5.28402777777778,10,"Return",1,1
2018091001,384,"LA",43495,"Mike Thomas","OAK",39908,"Erik Harris",13.2,1,42.57,16.589698610885,3.16071272086632,10.39,0,1,5.28402777777778,10,"Return",1,1
2018091001,499,"OAK",37251,"Dwayne Harris","LA",42816,"Troy Hill",11,0,38.69,15.1579220211743,2.77958343245369,9.36,0,0,-21.7628,12,"Return",1,0
2018091001,499,"OAK",45341,"Keon Hatcher","LA",35953,"Sam Shields",10.7,1,39,19.7617838263655,2.85252038538195,9,0,0,-21.7628,12,"Return",1,1
2018091001,2597,"OAK",37251,"Dwayne Harris","LA",42816,"Troy Hill",3.7,1,39.06,6.49074726052401,2.80784224819822,9.46,0,0,NA,0,"Fair Catch",0,0
2018091001,2597,"OAK",45341,"Keon Hatcher","LA",35953,"Sam Shields",9.1,0,38.11,7.81695592926044,2.51776428820385,8.02,0,0,NA,0,"Fair Catch",0,0
2018091001,2840,"OAK",37251,"Dwayne Harris","LA",42816,"Troy Hill",8.2,0,30.81,3.38337109995342,1.95934119444801,6.72,1,0,4.68193548387097,0,"Return",1,1
2018091001,2840,"OAK",45341,"Keon Hatcher","LA",35953,"Sam Shields",7.5,1,31.09,3.67009536660834,2.57146864455671,8.48,0,0,4.68193548387097,0,"Return",1,1
2018091001,3121,"OAK",37251,"Dwayne Harris","LA",42816,"Troy Hill",8.1,1,33.62,9.85637864532404,2.23528304005357,8.37,0,0,NA,0,"Fair Catch",0,0
2018091001,3121,"OAK",45341,"Keon Hatcher","LA",35953,"Sam Shields",NA,0,35.04,8.57070592191797,2.45626963876165,8.35,0,0,NA,0,"Fair Catch",1,0
2019122900,2481,"BAL",41353,"De'Anthony Thomas","PIT",43988,"Johnny Holton",8.4,0,31.49,10.0628077592688,2.66338666862831,9.47,0,0,9.8638,13,"Return",1,1
2019122900,2481,"BAL",43396,"Chris Moore","PIT",47866,"Justin Layne",3.8,1,40.51,1.81747077005381,2.94897695049715,9.65,0,0,9.8638,13,"Return",1,1
2019122901,446,"BUF",46694,"Robert Foster","NYJ",42590,"Darryl Roberts",6.1,0,35.39,3.03863456177277,2.85728197584029,10.02,0,0,NA,0,"Fair Catch",0,0
2019122901,446,"BUF",46223,"Siran Neal","NYJ",44971,"Nate Hairston",4.4,1,38.62,1.26241831418909,3.17636220274978,9.66,0,0,NA,0,"Fair Catch",0,1
2019122901,579,"NYJ",42590,"Darryl Roberts","BUF",46190,"Taron Johnson",6.3,1,45.17,2.48937743221072,2.91486199818593,9.44,0,0,6.98888888888889,4,"Return",0,0
2019122901,579,"NYJ",46815,"Vyncint Smith","BUF",42359,"Kevin Johnson",8,0,39.05,6.69893275081934,2.40952324543057,9.04,0,0,6.98888888888889,4,"Return",1,0
2019122901,725,"BUF",46694,"Robert Foster","NYJ",46815,"Vyncint Smith",4.8,0,29.42,23.7168336841156,2.91641436223326,9.91,1,0,5.94842105263158,9,"Return",1,1
2019122901,725,"BUF",46223,"Siran Neal","NYJ",44971,"Nate Hairston",4.6,1,41.51,9.18252688534043,3.02942101629818,9.86,0,0,5.94842105263158,9,"Return",0,1
2019122901,988,"BUF",46694,"Robert Foster","NYJ",46815,"Vyncint Smith",NA,0,23.11,13.6673991673617,2.51633169465826,8.47,0,0,NA,0,"Fair Catch",1,1
2019122901,988,"BUF",46223,"Siran Neal","NYJ",44971,"Nate Hairston",4.7,1,35.03,1.47597425451801,3.29008376235334,9.58,0,0,NA,0,"Fair Catch",1,1
2019122901,1609,"BUF",46694,"Robert Foster","NYJ",43716,"Brian Poole",6.1,0,24.28,7.38886324139242,2.66842482535921,9.35,0,0,NA,0,"Fair Catch",1,0
2019122901,1609,"BUF",46223,"Siran Neal","NYJ",43498,"Maurice Canady",4.9,1,32.06,1.58685223004538,3.16576116187171,9.57,0,0,NA,0,"Fair Catch",0,0
2019122901,2548,"NYJ",46815,"Vyncint Smith","BUF",46190,"Taron Johnson",5.7,0,34.2,12.4328958814912,2.9751977479395,9.56,0,0,NA,0,"Fair Catch",0,1
